CustomerID,Churn,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,Contract,PaperlessBilling,PaymentMethod,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,ChargesTotal,ChargesMonthly,DailyCharges
0282-NVSJS,No,Female,1,1,1,12,0,0,Month-to-month,1,Mailed check,DSL,0,0,0,1,0,0,355.9,29.3,0.9766666666666667
0285-INHLN,No,Male,0,1,1,27,1,0,Month-to-month,1,Credit card (automatic),DSL,1,1,0,0,0,0,1510.3,54.75,1.825
0289-IVARM,No,Female,0,0,0,35,1,0,Month-to-month,0,Electronic check,DSL,1,1,1,0,0,0,1982.6,60.55,2.018333333333333
0292-WEGCH,No,Female,0,1,1,54,1,1,Month-to-month,1,Electronic check,DSL,0,1,1,1,1,1,4524.05,86.2,2.8733333333333335
0295-PPHDO,Yes,Male,0,0,0,1,1,1,Month-to-month,1,Electronic check,Fiber optic,0,0,0,0,1,1,95.45,95.45,3.1816666666666666
0295-QVKPB,No,Male,0,0,0,5,1,0,Month-to-month,1,Credit card (automatic),DSL,0,0,1,1,1,0,318.1,63.95,2.131666666666667
0297-RBCSG,No,Male,0,0,0,19,1,0,One year,1,Bank transfer (automatic),DSL,0,1,0,1,0,1,1231.85,65.35,2.1783333333333332
0298-XACET,No,Male,0,1,1,52,0,0,Two year,0,Mailed check,DSL,0,1,1,1,1,0,2554.0,50.2,1.6733333333333333
0301-FIDRB,No,Female,0,1,1,72,0,0,Two year,1,Bank transfer (automatic),DSL,1,1,1,1,1,1,4684.3,63.8,2.1266666666666665
0301-KOBTQ,No,Male,0,0,0,32,1,0,Two year,1,Bank transfer (automatic),No,0,0,0,0,0,0,614.45,20.05,0.6683333333333333
0302-JOIVN,Yes,Female,0,1,0,8,1,0,Month-to-month,0,Electronic check,Fiber optic,0,1,1,0,1,1,842.9,101.15,3.371666666666667
0303-UNCIP,No,Male,0,0,0,41,1,1,One year,0,Mailed check,DSL,0,0,1,0,0,1,2531.8,65.0,2.1666666666666665
0303-WMMRN,No,Male,0,0,0,5,1,0,Month-to-month,1,Mailed check,No,0,0,0,0,0,0,86.05,19.25,0.6416666666666667
0305-SQECB,No,Female,0,0,1,11,0,0,One year,1,Mailed check,DSL,1,0,0,1,0,0,402.6,36.05,1.2016666666666667
0306-JAELE,Yes,Male,0,0,0,5,1,0,Month-to-month,1,Electronic check,Fiber optic,0,0,0,1,1,1,453.4,96.1,3.203333333333333
0307-BCOPK,No,Female,0,0,0,16,1,0,One year,0,Mailed check,No,0,0,0,0,0,0,326.65,19.05,0.635
0308-GIQJT,No,Male,1,0,0,71,1,1,One year,0,Bank transfer (automatic),Fiber optic,0,1,0,1,1,1,7382.85,105.75,3.525
0308-IVGOK,No,Female,0,0,0,11,0,0,One year,1,Credit card (automatic),DSL,0,1,1,1,0,0,422.6,40.4,1.3466666666666667
0310-MVLET,Yes,Female,0,1,1,61,1,1,Month-to-month,1,Electronic check,Fiber optic,0,1,0,0,1,1,6010.05,99.15,3.305
0310-SUCIN,No,Female,0,1,0,71,1,0,One year,1,Bank transfer (automatic),DSL,1,1,1,1,1,1,6046.1,84.8,2.8266666666666667
0310-VQXAM,No,Male,0,0,0,9,1,0,Month-to-month,0,Mailed check,No,0,0,0,0,0,0,178.8,19.85,0.6616666666666667
0311-QYWSS,No,Female,0,0,0,6,1,0,Month-to-month,1,Electronic check,DSL,1,0,0,0,0,0,314.6,49.45,1.6483333333333334
0311-UNPFF,Yes,Female,0,0,0,26,1,0,Month-to-month,1,Bank transfer (automatic),Fiber optic,0,0,0,0,1,1,2274.35,88.8,2.96
0314-TKOSI,No,Female,0,0,0,6,1,0,Month-to-month,0,Mailed check,DSL,1,1,0,0,0,0,322.9,55.15,1.8383333333333334
0315-LVCRK,No,Male,0,0,0,11,1,0,Month-to-month,0,Electronic check,Fiber optic,0,0,1,0,0,1,888.75,84.8,2.8266666666666667
0318-QUUOB,Yes,Male,0,1,0,1,1,0,Month-to-month,1,Electronic check,Fiber optic,0,0,0,0,1,0,80.55,80.55,2.685
0318-ZOPWS,No,Female,0,1,0,49,1,0,Two year,1,Bank transfer (automatic),No,0,0,0,0,0,0,973.35,20.15,0.6716666666666666
0319-QZTCO,No,Female,0,1,1,3,1,0,Month-to-month,1,Credit card (automatic),DSL,0,1,0,0,1,0,168.6,58.7,1.9566666666666668
0320-DWVTU,No,Female,0,0,0,53,1,0,Two year,0,Mailed check,Fiber optic,1,1,1,1,0,1,5424.25,99.5,3.316666666666667
0320-JDNQG,Yes,Male,0,1,1,23,1,0,Month-to-month,1,Electronic check,Fiber optic,1,0,0,1,1,1,2331.3,99.85,3.328333333333333
0322-CHQRU,Yes,Male,0,0,0,2,1,0,Month-to-month,0,Electronic check,DSL,0,0,0,0,0,0,89.5,45.35,1.5116666666666667
0322-YINQP,Yes,Male,0,0,0,1,1,0,Month-to-month,1,Mailed check,DSL,1,0,0,0,0,0,48.55,48.55,1.6183333333333332
0323-XWWTN,No,Male,0,0,1,3,1,1,Two year,1,Mailed check,No,0,0,0,0,0,0,121.25,26.4,0.88
0324-BRPCJ,Yes,Female,1,1,0,68,1,1,Month-to-month,1,Electronic check,Fiber optic,0,1,0,0,1,1,6851.65,100.2,3.3400000000000003
0325-XBFAC,Yes,Male,0,0,0,8,1,0,Month-to-month,1,Electronic check,Fiber optic,0,0,1,0,1,1,740.3,94.7,3.1566666666666667
0326-VDYXE,No,Female,0,1,0,70,1,1,One year,1,Electronic check,Fiber optic,0,0,1,0,1,1,6982.5,97.65,3.2550000000000003
0327-WFZSY,No,Male,0,1,1,39,1,1,One year,0,Electronic check,Fiber optic,0,0,1,0,1,1,3835.55,100.0,3.3333333333333335
0328-GRPMV,Yes,Female,0,0,0,1,1,0,Month-to-month,1,Electronic check,Fiber optic,0,0,0,0,0,0,70.1,70.1,2.3366666666666664
0328-IBUPK,N/A,Female,0,1,1,51,0,0,Two year,0,Bank transfer (automatic),DSL,1,0,0,1,0,0,1782.0,34.2,1.1400000000000001
0329-GTIAJ,Yes,Female,0,0,0,3,1,0,Month-to-month,1,Electronic check,Fiber optic,0,1,0,1,1,1,315.3,97.9,3.2633333333333336
0330-BGYZE,No,Male,0,1,0,60,1,1,One year,0,Bank transfer (automatic),Fiber optic,0,1,1,0,1,1,6157.6,102.5,3.4166666666666665
0330-IVZHA,Yes,Female,0,1,0,5,1,0,Month-to-month,0,Electronic check,Fiber optic,0,0,0,0,0,0,330.15,69.95,2.3316666666666666
0334-GDDSO,Yes,Male,1,0,0,3,1,1,Month-to-month,1,Electronic check,Fiber optic,0,1,0,0,0,0,233.7,81.35,2.7116666666666664
0334-ZFJSR,No,Female,0,1,0,55,1,1,One year,1,Credit card (automatic),DSL,1,1,0,1,0,0,3462.1,66.05,2.2016666666666667
0336-KXKFK,No,Male,0,0,0,72,0,0,Two year,1,Credit card (automatic),DSL,1,0,1,1,1,1,4390.25,61.2,2.04
0336-PIKEI,No,Male,1,1,0,72,1,0,Two year,0,Bank transfer (automatic),DSL,1,1,1,1,1,0,5360.75,74.4,2.48
0337-CNPZE,Yes,Female,0,0,0,41,1,1,Month-to-month,1,Electronic check,Fiber optic,0,1,1,0,1,1,4443.45,106.3,3.5433333333333334
0343-QLUZP,No,Male,0,0,0,60,0,0,Two year,0,Bank transfer (automatic),DSL,1,1,1,0,0,0,2424.5,39.6,1.32
0345-HKJVM,Yes,Female,0,0,0,6,1,0,Month-to-month,0,Electronic check,Fiber optic,0,0,0,0,1,1,577.6,89.3,2.9766666666666666
0345-XMMUG,No,Female,0,1,0,46,1,1,Two year,1,Credit card (automatic),Fiber optic,0,1,1,1,1,1,4854.3,108.9,3.6300000000000003
0347-UBKUZ,No,Female,0,0,0,15,1,0,Month-to-month,0,Mailed check,No,0,0,0,0,0,0,320.45,19.9,0.6633333333333333
0348-SDKOL,Yes,Female,0,1,0,58,1,1,Month-to-month,1,Credit card (automatic),Fiber optic,0,0,1,1,1,1,5885.4,102.1,3.4033333333333333
0354-VXMJC,No,Male,0,1,1,23,1,0,Two year,0,Credit card (automatic),No,0,0,0,0,0,0,426.65,19.6,0.6533333333333334
0354-WYROK,Yes,Female,1,1,1,31,1,0,Month-to-month,1,Electronic check,Fiber optic,0,0,1,1,1,1,2911.3,98.9,3.296666666666667
0356-ERHVT,No,Male,0,1,0,11,1,0,Month-to-month,1,Bank transfer (automatic),DSL,0,0,0,0,0,0,521.9,45.9,1.53
0356-OBMAC,No,Female,1,0,0,56,1,1,Two year,1,Bank transfer (automatic),Fiber optic,0,1,1,1,1,0,5706.3,99.9,3.33
0357-NVCRI,No,Female,0,0,1,25,1,0,Month-to-month,0,Credit card (automatic),No,0,0,0,0,0,0,471.7,20.05,0.6683333333333333
0361-HJRDX,No,Female,0,0,0,68,0,0,Two year,0,Credit card (automatic),DSL,1,1,1,1,1,1,4539.6,64.35,2.145
0362-RAOQO,No,Female,0,0,0,40,1,0,Two year,0,Credit card (automatic),No,0,0,0,0,0,0,830.25,19.65,0.6549999999999999
0362-ZBZWJ,Yes,Male,0,0,0,36,1,1,Month-to-month,1,Electronic check,Fiber optic,0,0,0,0,0,1,3067.2,84.9,2.83
0363-QJVFX,Yes,Male,0,0,0,32,1,1,Month-to-month,1,Credit card (automatic),Fiber optic,1,1,0,1,1,1,3432.9,108.15,3.605
0363-SVHYR,No,Male,0,1,1,71,1,1,Two year,0,Bank transfer (automatic),DSL,1,1,1,1,1,1,6263.8,86.85,2.895
0365-BZUWY,No,Male,0,1,0,17,1,1,Month-to-month,1,Electronic check,Fiber optic,0,1,1,0,1,1,1742.5,102.55,3.4183333333333334
0365-GXEZS,No,Male,0,1,0,18,1,0,Month-to-month,0,Electronic check,Fiber optic,0,0,1,1,0,0,1468.75,78.2,2.606666666666667
0365-TRTPY,No,Female,0,0,0,37,1,1,Month-to-month,0,Bank transfer (automatic),Fiber optic,1,1,1,0,0,0,3382.3,91.2,3.04
0366-NQSHS,No,Male,0,0,0,2,1,0,Month-to-month,0,Mailed check,No,0,0,0,0,0,0,46.35,19.35,0.645
0369-ZGOVK,No,Female,0,1,1,28,1,0,One year,1,Bank transfer (automatic),Fiber optic,0,0,0,0,0,0,1992.2,70.4,2.3466666666666667
0373-AIVNJ,No,Male,0,0,0,9,0,0,One year,0,Mailed check,DSL,1,1,1,0,0,0,373.0,39.55,1.3183333333333331
0374-AACSZ,No,Female,0,0,0,1,1,0,Month-to-month,0,Electronic check,DSL,1,0,0,0,0,0,50.15,50.15,1.6716666666666666
0374-FIUCA,No,Male,0,1,0,65,1,0,Two year,1,Credit card (automatic),No,0,0,0,0,0,0,1414.45,20.4,0.6799999999999999
0374-IOEGQ,No,Female,0,0,0,3,1,0,Month-to-month,0,Electronic check,DSL,0,0,0,0,0,0,122.7,44.6,1.4866666666666668
0375-HVGXO,Yes,Female,0,0,0,1,0,0,Month-to-month,1,Electronic check,DSL,0,0,0,0,1,0,34.7,34.7,1.1566666666666667
0376-OIWME,No,Male,0,1,0,36,1,0,Month-to-month,1,Electronic check,Fiber optic,1,0,0,0,1,1,3366.05,93.6,3.1199999999999997
0376-YMCJC,Yes,Male,0,0,0,23,1,1,Month-to-month,1,Electronic check,Fiber optic,0,0,0,1,1,0,1943.2,90.6,3.02
0377-JBKKT,No,Male,0,1,1,22,1,0,Month-to-month,1,Mailed check,DSL,1,1,0,1,0,0,1271.8,57.95,1.9316666666666669
0378-CJKPV,No,Female,0,1,0,72,1,1,Two year,0,Credit card (automatic),Fiber optic,1,1,1,1,1,1,7965.95,112.1,3.7366666666666664
0378-NHQXU,Yes,Female,0,1,1,17,1,1,Month-to-month,0,Electronic check,Fiber optic,0,0,1,0,1,0,1460.65,88.25,2.941666666666667
0378-TOVMS,Yes,Female,0,0,0,3,1,0,Month-to-month,0,Electronic check,Fiber optic,0,0,0,1,0,1,272.2,85.8,2.86
0378-XSZPU,Yes,Male,0,1,0,58,1,0,One year,0,Credit card (automatic),DSL,1,1,1,0,0,0,3563.8,60.3,2.01
0379-DJQHR,No,Male,0,1,1,67,1,0,Two year,0,Credit card (automatic),DSL,1,1,1,0,1,1,5398.6,81.35,2.7116666666666664
0380-NEAVX,No,Male,1,0,0,34,1,0,One year,1,Electronic check,Fiber optic,0,1,1,0,1,1,3343.15,99.85,3.328333333333333
0380-ZCSBI,No,Male,0,0,0,10,1,0,Month-to-month,0,Credit card (automatic),No,0,0,0,0,0,0,198.7,20.0,0.6666666666666666
0383-CLDDA,No,Female,0,0,0,69,1,1,Two year,1,Credit card (automatic),DSL,1,0,1,1,1,1,5897.4,85.35,2.8449999999999998
0384-LPITE,No,Male,0,0,0,40,0,0,One year,0,Credit card (automatic),DSL,1,1,1,0,1,1,2511.55,62.05,2.0683333333333334
0384-RVBPI,No,Male,0,0,0,20,1,0,Month-to-month,0,Credit card (automatic),DSL,1,0,1,0,0,1,1398.6,64.4,2.146666666666667
0386-CWRGM,No,Female,0,1,1,46,1,0,Two year,0,Mailed check,No,0,0,0,0,0,0,967.85,19.4,0.6466666666666666
0388-EOPEX,Yes,Female,0,1,0,2,1,0,Month-to-month,1,Electronic check,Fiber optic,1,0,0,0,0,0,139.4,74.4,2.48
0390-DCFDQ,Yes,Female,1,1,0,1,1,0,Month-to-month,1,Mailed check,Fiber optic,0,0,0,0,0,0,70.45,70.45,2.3483333333333336
0392-BZIUW,No,Female,0,1,0,72,1,1,Two year,1,Credit card (automatic),Fiber optic,1,0,1,0,1,1,7589.8,105.0,3.5
0394-YONDK,No,Male,0,1,1,70,1,1,Two year,0,Credit card (automatic),No,0,0,0,0,0,0,1790.15,25.15,0.8383333333333333
0396-HUJBP,No,Female,0,0,0,2,1,0,Month-to-month,0,Mailed check,No,0,0,0,0,0,0,44.4,19.3,0.6433333333333333
0396-UKGAI,No,Male,0,0,1,23,1,0,Month-to-month,1,Bank transfer (automatic),DSL,0,1,0,1,0,0,1284.2,55.3,1.8433333333333333
0396-YCHWO,No,Male,0,1,0,36,1,1,Month-to-month,1,Electronic check,Fiber optic,0,0,0,0,1,1,3474.2,95.4,3.18
0397-GZBBC,Yes,Male,1,1,0,59,1,1,Month-to-month,1,Bank transfer (automatic),Fiber optic,0,0,0,0,1,1,5574.75,93.85,3.128333333333333
0397-ZXWQF,No,Male,0,0,0,67,1,0,Two year,0,Bank transfer (automatic),No,0,0,0,0,0,0,1430.95,20.5,0.6833333333333333
0401-WDBXM,No,Male,0,1,1,72,1,1,Two year,1,Bank transfer (automatic),Fiber optic,1,0,1,0,1,1,7542.25,105.55,3.518333333333333
0402-CQAJN,Yes,Female,0,0,0,37,1,1,Month-to-month,1,Bank transfer (automatic),Fiber optic,0,1,1,0,1,1,3545.35,101.9,3.396666666666667
0402-OAMEN,No,Female,0,1,1,72,1,1,Two year,0,Bank transfer (automatic),No,0,0,0,0,0,0,1709.1,24.45,0.815
0404-AHASP,No,Male,0,1,0,72,1,0,Two year,0,Credit card (automatic),No,0,0,0,0,0,0,1421.9,19.7,0.6566666666666666
0404-SWRVG,Yes,Male,0,0,0,3,1,1,Month-to-month,1,Electronic check,Fiber optic,0,0,0,0,0,0,229.55,74.4,2.48
0406-BPDVR,Yes,Female,1,1,0,54,1,1,One year,1,Credit card (automatic),Fiber optic,0,1,0,0,1,1,5373.1,101.5,3.3833333333333333
0407-BDJKB,Yes,Male,0,1,0,60,1,1,Month-to-month,1,Electronic check,Fiber optic,0,1,1,0,1,0,5742.9,95.75,3.191666666666667
0409-WTMPL,No,Female,0,1,0,58,1,1,One year,1,Credit card (automatic),Fiber optic,1,1,1,0,1,1,6526.65,110.65,3.6883333333333335
0410-IPFTY,No,Female,0,1,0,31,1,0,Month-to-month,1,Bank transfer (automatic),Fiber optic,0,1,0,0,0,1,2674.15,83.85,2.795
0411-EZJZE,No,Female,0,0,0,3,1,1,Month-to-month,1,Electronic check,DSL,0,0,0,0,1,0,170.5,60.25,2.0083333333333333
0412-UCCNP,No,Male,0,0,0,55,1,0,Two year,1,Electronic check,DSL,1,0,1,1,0,0,3175.85,59.2,1.9733333333333334
0415-MOSGF,Yes,Female,0,0,0,1,1,0,Month-to-month,0,Mailed check,DSL,0,0,0,0,0,0,44.4,44.4,1.48
0419-YAAPX,No,Male,0,1,0,49,1,0,Month-to-month,1,Credit card (automatic),Fiber optic,0,1,0,0,1,0,4297.95,85.3,2.8433333333333333
0420-BWTPW,Yes,Male,0,0,1,8,0,0,Month-to-month,0,Mailed check,DSL,0,0,0,0,0,0,215.2,25.5,0.85
0420-HLGXF,No,Female,1,0,0,39,1,1,Month-to-month,1,Electronic check,Fiber optic,0,0,1,0,1,1,4036.0,99.75,3.325
0420-TXVSG,No,Male,0,1,0,66,1,1,Two year,1,Credit card (automatic),DSL,1,1,1,0,0,0,4428.45,66.1,2.203333333333333
0422-OHQHQ,No,Female,0,1,1,15,1,0,One year,0,Mailed check,No,0,0,0,0,0,0,295.95,20.55,0.685
0422-UXFAP,No,Female,0,1,0,51,1,1,One year,1,Electronic check,Fiber optic,0,0,1,0,1,1,4947.55,98.85,3.295
0423-UDIJQ,No,Male,1,0,0,9,1,0,Month-to-month,0,Mailed check,DSL,0,0,0,1,0,0,447.9,49.2,1.6400000000000001
0426-TIRNE,Yes,Female,0,0,0,1,1,0,Month-to-month,0,Mailed check,No,0,0,0,0,0,0,20.9,20.9,0.6966666666666667
0428-AXXLJ,No,Male,0,0,0,25,1,0,One year,1,Bank transfer (automatic),No,0,0,0,0,0,0,516.3,19.5,0.65
0428-IKYCP,No,Male,0,1,0,22,1,0,Month-to-month,1,Bank transfer (automatic),Fiber optic,0,0,1,0,1,0,1850.65,87.0,2.9
0430-IHCDJ,No,Male,0,0,0,15,1,1,Month-to-month,1,Electronic check,DSL,0,0,0,0,0,0,749.25,49.0,1.6333333333333333
0431-APWVY,Yes,Female,0,1,1,28,1,0,One year,1,Bank transfer (automatic),Fiber optic,0,0,0,0,1,1,2598.95,90.1,3.003333333333333
0432-CAJZV,No,Male,0,0,0,3,1,0,Month-to-month,0,Mailed check,Fiber optic,0,0,0,0,1,1,237.65,90.7,3.0233333333333334
0434-CSFON,No,Female,0,1,0,47,1,1,Month-to-month,1,Electronic check,Fiber optic,0,0,1,0,1,1,4707.1,100.5,3.35
0436-TWFFZ,No,Female,0,0,0,67,1,1,Two year,1,Mailed check,DSL,1,0,1,1,1,1,5714.2,85.25,2.841666666666667
0439-IFYUN,No,Female,1,0,0,18,1,0,Month-to-month,1,Electronic check,Fiber optic,0,1,0,0,0,0,1294.6,74.7,2.49
0440-EKDCF,No,Male,0,1,0,62,1,0,Two year,1,Credit card (automatic),DSL,0,1,1,1,0,0,3753.2,60.15,2.005
0440-MOGPM,No,Female,0,0,0,41,1,1,One year,1,Electronic check,DSL,0,1,1,0,1,1,3263.9,80.55,2.685
0440-QEXBZ,No,Female,0,0,0,44,1,1,Month-to-month,1,Mailed check,DSL,0,0,0,0,0,0,2139.1,50.15,1.6716666666666666
0440-UEDAI,No,Female,0,0,0,53,1,0,One year,1,Credit card (automatic),Fiber optic,0,1,1,1,0,1,5042.75,94.45,3.1483333333333334
0442-TDYUO,No,Male,0,1,0,48,1,0,Two year,1,Mailed check,No,0,0,0,0,0,0,1036.0,20.05,0.6683333333333333
0442-ZXKVS,No,Female,1,1,0,54,1,1,One year,1,Bank transfer (automatic),Fiber optic,1,1,1,1,1,1,6431.05,115.6,3.853333333333333
0447-BEMNG,Yes,Female,0,1,0,48,0,0,Month-to-month,1,Bank transfer (automatic),DSL,1,0,1,0,0,1,2145.0,45.3,1.51
0447-RXSGD,No,Male,0,0,0,24,1,1,Month-to-month,1,Bank transfer (automatic),Fiber optic,0,1,0,0,1,1,2404.85,99.65,3.3216666666666668
0448-YZNZE,N/A,Male,1,1,0,27,1,1,Month-to-month,1,Electronic check,Fiber optic,0,1,1,0,0,1,2510.2,95.55,3.185
0454-OKRCT,No,Male,0,0,0,33,1,0,Two year,0,Bank transfer (automatic),Fiber optic,0,1,0,1,0,0,2651.1,80.6,2.6866666666666665
0455-ENTCR,No,Male,0,1,0,66,1,1,Two year,0,Electronic check,DSL,1,1,0,1,1,1,5538.35,85.25,2.841666666666667
0455-XFASS,No,Female,0,1,1,3,1,0,Month-to-month,1,Electronic check,Fiber optic,0,0,0,0,0,0,200.2,69.55,2.3183333333333334
0458-HEUZG,No,Female,0,0,0,13,0,0,Two year,0,Mailed check,DSL,0,0,1,1,0,0,450.4,35.4,1.18
0459-SPZHJ,No,Male,0,1,1,63,1,1,Two year,0,Credit card (automatic),DSL,1,1,1,0,1,1,5435.0,83.5,2.783333333333333
0461-CVKMU,Yes,Female,0,1,1,23,1,0,Month-to-month,0,Electronic check,Fiber optic,0,1,1,1,0,0,1900.25,83.8,2.7933333333333334
0463-TXOAK,No,Male,0,0,1,52,1,1,Two year,0,Credit card (automatic),No,0,0,0,0,0,0,1334.5,25.6,0.8533333333333334
0463-WZZKO,No,Male,0,0,0,3,1,0,Month-to-month,1,Credit card (automatic),No,0,0,0,0,0,0,67.1,20.75,0.6916666666666667
0463-ZSDNT,No,Male,0,0,0,10,1,0,Month-to-month,1,Bank transfer (automatic),DSL,0,0,0,0,0,1,503.25,56.75,1.8916666666666666
0464-WJTKO,No,Female,0,1,1,72,1,0,Two year,0,Bank transfer (automatic),No,0,0,0,0,0,0,1460.85,20.1,0.67
0468-YRPXN,No,Male,0,0,0,29,1,0,Month-to-month,1,Credit card (automatic),Fiber optic,0,0,1,1,1,1,2807.1,98.8,3.2933333333333334
0471-ARVMX,No,Female,1,1,0,62,1,1,One year,1,Electronic check,Fiber optic,1,0,1,0,1,1,6312.9,104.85,3.4949999999999997
0471-LVHGK,Yes,Male,0,1,0,41,1,1,One year,1,Electronic check,DSL,0,0,1,0,1,1,3001.2,73.0,2.433333333333333
0475-RIJEP,Yes,Male,0,0,0,43,1,1,Month-to-month,1,Electronic check,Fiber optic,0,1,0,0,0,0,3365.85,77.85,2.5949999999999998
0479-HMSWA,No,Female,0,0,1,26,1,0,Two year,1,Electronic check,Fiber optic,0,1,1,1,1,1,2715.3,105.45,3.515
0480-BIXDE,No,Female,0,1,0,19,1,0,Month-to-month,1,Electronic check,Fiber optic,0,0,1,0,1,1,1743.05,96.8,3.2266666666666666
0480-KYJVA,No,Female,0,1,1,72,1,1,Two year,0,Credit card (automatic),No,0,0,0,0,0,0,1784.5,24.25,0.8083333333333333
0481-SUMCB,No,Female,1,0,0,45,1,1,One year,1,Bank transfer (automatic),Fiber optic,0,0,1,0,1,1,4735.35,102.15,3.4050000000000002
0484-FFVBJ,No,Male,0,0,0,32,1,0,One year,1,Bank transfer (automatic),DSL,0,0,0,0,1,1,2010.95,64.85,2.1616666666666666
0484-JPBRU,No,Male,0,0,0,41,1,1,Month-to-month,1,Bank transfer (automatic),No,0,0,0,0,0,0,996.45,25.25,0.8416666666666667
0485-ZBSLN,No,Male,0,1,1,65,1,1,Two year,0,Credit card (automatic),No,0,0,0,0,0,0,1715.1,24.75,0.825
0486-HECZI,Yes,Male,0,1,0,55,1,1,Month-to-month,1,Electronic check,Fiber optic,1,1,0,0,1,0,5238.9,96.75,3.225
0486-LGCCH,No,Male,0,1,1,11,1,0,Two year,0,Mailed check,No,0,0,0,0,0,0,225.75,19.65,0.6549999999999999
0487-CRLZF,No,Female,0,0,0,49,1,0,Two year,1,Bank transfer (automatic),DSL,0,0,1,1,1,1,3721.9,74.45,2.481666666666667
0487-RPVUM,No,Male,0,1,0,61,1,1,Month-to-month,0,Bank transfer (automatic),Fiber optic,1,0,1,1,1,0,5943.65,99.4,3.3133333333333335
0487-VVUVK,No,Male,0,1,1,25,1,0,Month-to-month,1,Mailed check,No,0,0,0,0,0,0,477.6,19.15,0.6383333333333333
0488-GSLFR,Yes,Female,0,0,0,1,1,0,Month-to-month,1,Electronic check,Fiber optic,0,0,0,0,0,0,69.5,69.5,2.316666666666667
0489-WMEMG,No,Female,0,0,1,23,1,0,One year,1,Electronic check,DSL,0,0,0,1,0,0,1119.35,49.45,1.6483333333333334
0491-KAPQG,No,Male,0,0,0,21,1,1,Month-to-month,1,Electronic check,Fiber optic,0,0,0,0,0,0,1558.7,73.7,2.4566666666666666
0495-RVCBF,Yes,Female,0,0,0,1,1,0,Month-to-month,1,Electronic check,Fiber optic,0,0,0,0,0,1,79.7,79.7,2.6566666666666667
0495-ZBNGW,Yes,Male,1,1,0,5,1,1,Month-to-month,1,Bank transfer (automatic),Fiber optic,0,0,1,0,0,0,343.95,79.9,2.6633333333333336
0496-AHOOK,No,Male,0,1,0,24,1,0,One year,0,Bank transfer (automatic),DSL,1,0,0,1,1,1,1712.9,74.4,2.48
0504-HHAPI,Yes,Female,1,0,0,27,1,1,Month-to-month,0,Credit card (automatic),Fiber optic,0,0,1,0,0,1,2467.75,88.3,2.9433333333333334
0505-SPOOW,No,Female,0,1,0,70,1,0,Two year,0,Bank transfer (automatic),No,0,0,0,0,0,0,1397.65,19.8,0.66
0506-LVNGN,Yes,Female,1,0,0,5,1,0,Month-to-month,1,Credit card (automatic),Fiber optic,0,0,1,0,0,0,349.65,75.55,2.518333333333333
0506-YLVKJ,No,Male,0,1,1,46,1,0,Two year,1,Mailed check,No,0,0,0,0,0,0,917.45,20.2,0.6733333333333333
0508-OOLTO,No,Female,0,1,1,2,1,0,Month-to-month,1,Electronic check,Fiber optic,0,0,0,0,0,0,135.75,71.65,2.3883333333333336
0508-SQWPL,No,Female,0,1,1,57,1,0,Two year,1,Bank transfer (automatic),No,0,0,0,0,0,0,1087.7,20.1,0.67
0510-EXSMQ,N/A,Female,0,0,0,9,1,0,Month-to-month,0,Electronic check,Fiber optic,0,0,0,0,0,0,651.5,69.05,2.3016666666666667
0511-JTEOY,Yes,Female,0,0,0,1,1,0,Month-to-month,0,Mailed check,Fiber optic,0,0,0,0,0,0,71.1,71.1,2.3699999999999997
0512-FLFDW,No,Female,1,1,0,60,1,1,One year,1,Credit card (automatic),Fiber optic,0,0,1,0,1,1,6029.0,100.5,3.35
0513-RBGPE,No,Male,0,1,1,37,1,1,Two year,1,Credit card (automatic),DSL,1,0,1,1,0,0,2278.75,62.8,2.0933333333333333
0515-YPMCW,Yes,Male,0,0,1,1,1,0,Month-to-month,1,Mailed check,Fiber optic,0,0,0,0,0,0,70.45,70.45,2.3483333333333336
0516-OOHAR,No,Male,0,1,1,28,1,0,One year,0,Bank transfer (automatic),Fiber optic,0,1,1,0,1,1,2799.0,100.35,3.3449999999999998
0516-QREYC,No,Female,1,0,0,24,1,0,Month-to-month,1,Mailed check,No,0,0,0,0,0,0,459.95,20.3,0.6766666666666666
0516-UXRMT,No,Female,0,0,0,62,1,1,One year,1,Electronic check,Fiber optic,1,1,1,0,0,0,5755.8,92.05,3.0683333333333334
0516-VRYBW,Yes,Female,0,0,1,18,1,0,One year,0,Bank transfer (automatic),No,0,0,0,0,0,0,390.85,20.15,0.6716666666666666
0516-WJVXC,Yes,Female,0,0,0,5,1,0,Month-to-month,0,Electronic check,DSL,1,0,0,1,0,0,308.25,54.2,1.8066666666666669
0519-DRGTI,No,Female,0,1,1,20,1,0,Month-to-month,0,Mailed check,No,0,0,0,0,0,0,442.6,20.35,0.6783333333333333
0519-XUZJU,Yes,Female,0,0,0,1,1,0,Month-to-month,0,Mailed check,Fiber optic,0,0,0,0,0,0,70.75,70.75,2.3583333333333334
0520-FDVVT,Yes,Male,0,0,0,35,1,0,One year,1,Bank transfer (automatic),Fiber optic,0,1,1,0,1,1,3626.1,102.35,3.4116666666666666
0523-VNGTF,No,Female,1,0,0,52,0,0,Month-to-month,1,Electronic check,DSL,0,1,1,1,1,0,2566.3,50.5,1.6833333333333333
